"","Year","Month","Day","Consommation","Thermique","Nucléaire","Eolien","Solaire","Hydraulique","Pompage","Bioénergies","Ech..physiques","Date_only","NAME","PRCP","SNWD","TAVG","TMAX","TMIN","day_type"
"1",2013,1,1,4672.10416666667,320.5625,9006.22916666667,879.604166666667,5.58333333333333,1296.58333333333,-153.770833333333,55.75,-6742.47916666667,2013-01-01,"strasbourg_entzheim",1,NA,6.6,8.9,3.8,"Weekday"
"2",2013,1,2,5591.9375,856.395833333333,9579.89583333333,167.645833333333,22.1458333333333,1286.22916666667,-132.854166666667,53.5833333333333,-6244.91666666667,2013-01-02,"strasbourg_entzheim",0,NA,3.6,7.2,0.3,"Weekday"
"3",2013,1,3,6086.375,1333.4375,9714.25,439.291666666667,5.16666666666667,1291.91666666667,-149.083333333333,56.9166666666667,-6609.22916666667,2013-01-03,"strasbourg_entzheim",0,NA,3.2,6.1,-0.8,"Weekday"
"4",2013,1,4,5956.52083333333,625.9375,9722.97916666667,163.479166666667,5.72916666666667,1316.1875,-226.854166666667,59.3125,-5714.25,2013-01-04,"strasbourg_entzheim",0.8,NA,7.1,8.7,5.2,"Weekday"
"5",2013,1,5,5408.29166666667,319.9375,9681.97916666667,68.5625,4.33333333333333,1286.79166666667,-196.270833333333,61.625,-5822.45833333333,2013-01-05,"strasbourg_entzheim",0,NA,7.2,7.9,6.3,"Weekend"
"6",2013,1,6,5086.875,322.291666666667,8474.27083333333,46.8958333333333,6.77083333333333,1256.16666666667,-204,60.7916666666667,-4879.9375,2013-01-06,"strasbourg_entzheim",0,NA,6.7,8.4,6,"Weekend"
"7",2013,1,7,6042.875,2133.39583333333,9147.47916666667,13.8958333333333,18.75,1218.89583333333,-142.375,57.125,-6408.29166666667,2013-01-07,"strasbourg_entzheim",0,NA,4.7,9.2,0.2,"Weekday"
"8",2013,1,8,6619.3125,2436.95833333333,9870.58333333333,13.0625,3.77083333333333,1205.60416666667,-147.520833333333,58.9583333333333,-6825.60416666667,2013-01-08,"strasbourg_entzheim",0,NA,3.4,3.8,2.2,"Weekday"
"9",2013,1,9,6852.70833333333,1582.29166666667,9879.02083333333,36.4375,3.20833333333333,1207.45833333333,-142.208333333333,58.6666666666667,-5775.85416666667,2013-01-09,"strasbourg_entzheim",0.4,NA,2.2,2.5,1.9,"Weekday"
"10",2013,1,10,6856.6875,1509.10416666667,9849.79166666667,85.9583333333333,4.97916666666667,1186.8125,-165.8125,59.9791666666667,-5677.9375,2013-01-10,"strasbourg_entzheim",0.6,NA,2.9,4.2,1.3,"Weekday"
"11",2013,1,11,6655.72916666667,2180.08333333333,9703.66666666667,136.625,9.4375,1228.4375,-175.895833333333,60.6666666666667,-6491.625,2013-01-11,"strasbourg_entzheim",0.2,NA,2.3,2.9,0.4,"Weekday"
"12",2013,1,12,5975.25,1492.60416666667,9800.22916666667,221.5625,12.9166666666667,1191.875,-150.895833333333,62.625,-6659.66666666667,2013-01-12,"strasbourg_entzheim",0,NA,0.5,1,-0.3,"Weekend"
"13",2013,1,13,5780.04166666667,1086.25,9816.79166666667,154.8125,9.39583333333333,1096.35416666667,-189.333333333333,62.4375,-6260.83333333333,2013-01-13,"strasbourg_entzheim",0,NA,-0.7,0.6,-1.5,"Weekend"
"14",2013,1,14,6975.4375,2746.58333333333,9859.4375,173.020833333333,13.9791666666667,1129.3125,-86.3333333333333,60.6458333333333,-6925.41666666667,2013-01-14,"strasbourg_entzheim",0,NA,-0.7,1.3,-1.4,"Weekday"
"15",2013,1,15,7358.04166666667,3101.20833333333,9793.5,529.375,3.4375,1104.45833333333,-142.5625,59.3541666666667,-7095.0625,2013-01-15,"strasbourg_entzheim",2.8,NA,-0.6,1.1,-2.6,"Weekday"
"16",2013,1,16,7358.22916666667,3377.4375,9822.9375,112.791666666667,13.1666666666667,1080.22916666667,-155.208333333333,59.8125,-6957.08333333333,2013-01-16,"strasbourg_entzheim",0.2,NA,-2.4,0.6,-6,"Weekday"
"17",2013,1,17,7560.5625,3460.27083333333,9810.125,83.6041666666667,4.3125,1013.20833333333,-90.4166666666667,61.0625,-6785.39583333333,2013-01-17,"strasbourg_entzheim",0,NA,-2,-1.3,-4.8,"Weekday"
"18",2013,1,18,7400.66666666667,3589,9802.91666666667,336.25,8.5625,1021.83333333333,-130.625,61.7083333333333,-7292.95833333333,2013-01-18,"strasbourg_entzheim",0.2,NA,-1.6,1.1,-2.2,"Weekday"
"19",2013,1,19,6751.02083333333,2779.89583333333,9795.60416666667,711.395833333333,4.41666666666667,930.1875,-89.8541666666667,61.7291666666667,-7446.29166666667,2013-01-19,"strasbourg_entzheim",4,NA,-1.9,-0.3,-4.1,"Weekend"
"20",2013,1,20,6357.22916666667,2181.20833333333,9740.625,220,6.08333333333333,962.9375,-168.1875,60.2916666666667,-6650.33333333333,2013-01-20,"strasbourg_entzheim",3.2,NA,-1.5,-0.6,-2.4,"Weekend"
"21",2013,1,21,6967.91666666667,3030.125,9735.91666666667,192.104166666667,2.91666666666667,969.604166666667,-131.854166666667,60.2083333333333,-6895.33333333333,2013-01-21,"strasbourg_entzheim",0,NA,0,5.1,-1.1,"Weekday"
"22",2013,1,22,7249.95833333333,2948.5,9746.83333333333,150.3125,5.125,941.8125,-169.958333333333,62.1041666666667,-6439.39583333333,2013-01-22,"strasbourg_entzheim",0,NA,0.9,2.2,-0.4,"Weekday"
"23",2013,1,23,7158.75,3237.0625,9718.83333333333,78.4375,9.52083333333333,941.208333333333,-127.8125,60.5416666666667,-6763.75,2013-01-23,"strasbourg_entzheim",0,NA,0.4,1.5,-0.6,"Weekday"
"24",2013,1,24,7282.60416666667,3400.04166666667,9776.375,172.854166666667,11.1458333333333,960.625,-142.541666666667,58.9791666666667,-6959.0625,2013-01-24,"strasbourg_entzheim",0,NA,-1.6,-1.2,-2.3,"Weekday"
"25",2013,1,25,7327.25,3364.375,9781.875,123.25,7.45833333333333,900.645833333333,-137.270833333333,61.625,-6778.66666666667,2013-01-25,"strasbourg_entzheim",0,NA,-1.6,-0.6,-3.1,"Weekday"
"26",2013,1,26,6673.8125,2276.5,9750.22916666667,293.708333333333,25.25,816.75,-78.625,60.875,-6475.16666666667,2013-01-26,"strasbourg_entzheim",0,NA,-1.7,1.3,-5.7,"Weekend"
"27",2013,1,27,6097.8125,1369.10416666667,9648.66666666667,750.479166666667,9.66666666666667,836.666666666667,-206.729166666667,60.8958333333333,-6375.08333333333,2013-01-27,"strasbourg_entzheim",0.2,NA,1.6,4.1,-2.6,"Weekend"
"28",2013,1,28,6780.22916666667,2291,10093.8958333333,688.979166666667,25.0416666666667,887.5625,-118.958333333333,55.6041666666667,-7147.14583333333,2013-01-28,"strasbourg_entzheim",1.4,NA,4.1,8.2,0.4,"Weekday"
"29",2013,1,29,6956.45833333333,2125.20833333333,10146.5,1623.89583333333,4.91666666666667,959.895833333333,-194.5,52.9583333333333,-7766.4375,2013-01-29,"strasbourg_entzheim",1,NA,7.6,12,3.7,"Weekday"
"30",2013,1,30,6501.02083333333,667.458333333333,10378.6041666667,1550.5625,8.9375,1130.8125,-221.229166666667,51.8541666666667,-7069.89583333333,2013-01-30,"strasbourg_entzheim",2,NA,12.1,15.6,8.4,"Weekday"
"31",2013,1,31,6519.79166666667,1217.5625,10647.125,1280.375,32.7291666666667,1149.45833333333,-227.854166666667,54.5416666666667,-7637.91666666667,2013-01-31,"strasbourg_entzheim",4,NA,9.1,12.6,5,"Weekday"
"32",2013,2,1,6417.95833333333,951.145833333333,9861.39583333333,934.020833333333,5.29166666666667,1167.95833333333,-197.833333333333,55.0625,-6363.5,2013-02-01,"strasbourg_entzheim",13.9,NA,8.2,10.4,6.4,"Weekday"
"33",2013,2,2,5912.20833333333,349.104166666667,8086.5625,824.125,14.625,1122.8125,-186.395833333333,54.7291666666667,-4357.70833333333,2013-02-02,"strasbourg_entzheim",1.6,NA,4.3,7,1,"Weekend"
"34",2013,2,3,5817.33333333333,1045.97916666667,8470.3125,716.354166666667,18.5208333333333,1094.8125,-223.666666666667,56.6458333333333,-5365.75,2013-02-03,"strasbourg_entzheim",1.2,NA,3.3,7.5,0.8,"Weekend"
"35",2013,2,4,6665.3125,1871.83333333333,9349.6875,1162.1875,6.02083333333333,1143.45833333333,-149.708333333333,55.1875,-6777.75,2013-02-04,"strasbourg_entzheim",1.6,NA,5.2,8.3,2.2,"Weekday"
"36",2013,2,5,6893.02083333333,2160.1875,9525.52083333333,1198.5,11.1666666666667,1157.58333333333,-194.833333333333,56.8541666666667,-7025.89583333333,2013-02-05,"strasbourg_entzheim",7.7,NA,4.9,9.2,0.6,"Weekday"
"37",2013,2,6,7180.625,2567.10416666667,9553.375,1055.89583333333,7.47916666666667,1136.14583333333,-184.5625,57.0208333333333,-7015.5,2013-02-06,"strasbourg_entzheim",0.8,NA,2.2,3.6,0.6,"Weekday"
"38",2013,2,7,7234.625,3203.20833333333,9576.45833333333,501.895833333333,14.4166666666667,1081.70833333333,-134.916666666667,57.3125,-7069.95833333333,2013-02-07,"strasbourg_entzheim",1,NA,1.8,4.2,-0.2,"Weekday"
"39",2013,2,8,7044.52083333333,3158.625,9547.58333333333,164.1875,15.6875,1167.875,-141.354166666667,57.9375,-6930.54166666667,2013-02-08,"strasbourg_entzheim",0.4,NA,1.1,3.6,-0.8,"Weekday"
"40",2013,2,9,6459.91666666667,2767.91666666667,8294.85416666667,34.8333333333333,29.5625,1151.27083333333,-88.6041666666667,61.9375,-5796.02083333333,2013-02-09,"strasbourg_entzheim",0,NA,-0.7,2.3,-2.4,"Weekend"
"41",2013,2,10,6284.35416666667,1785.45833333333,8822.58333333333,722.395833333333,50.1666666666667,1188.72916666667,-190.0625,62.3333333333333,-6161.58333333333,2013-02-10,"strasbourg_entzheim",1.6,NA,-1.8,0.9,-4.3,"Weekend"
"42",2013,2,11,7043.04166666667,3152.14583333333,9152.08333333333,423.5,4.25,1185.83333333333,-125.145833333333,62.2916666666667,-6816.52083333333,2013-02-11,"strasbourg_entzheim",0.6,NA,-1.4,0.7,-3.6,"Weekday"
"43",2013,2,12,7275.375,3438.64583333333,9352.5625,150.666666666667,6.27083333333333,1173.97916666667,-113.395833333333,62,-6799.79166666667,2013-02-12,"strasbourg_entzheim",0,NA,-1.2,1,-3.7,"Weekday"
"44",2013,2,13,7343.60416666667,3343.54166666667,9598.04166666667,37.6041666666667,13.9583333333333,1145.8125,-74.1041666666667,62.7291666666667,-6788.14583333333,2013-02-13,"strasbourg_entzheim",0,NA,-0.5,2.3,-2,"Weekday"
"45",2013,2,14,7582.70833333333,3317.47916666667,9663.72916666667,420.979166666667,10.1666666666667,1086.02083333333,-93.1666666666667,61.2291666666667,-6888.6875,2013-02-14,"strasbourg_entzheim",2.8,NA,-3.3,-0.3,-8.7,"Weekday"
"46",2013,2,15,7034.41666666667,3177.625,9671.27083333333,66.875,9.47916666666667,1125.08333333333,-132.9375,61.8958333333333,-6949.3125,2013-02-15,"strasbourg_entzheim",1,NA,0.9,2.8,-1.5,"Weekday"
"47",2013,2,16,6264.77083333333,2791.52083333333,9676.39583333333,27.5,20.9583333333333,1031.77083333333,-71.0625,60.6875,-7277.16666666667,2013-02-16,"strasbourg_entzheim",0,NA,2,5.3,0.6,"Weekend"
"48",2013,2,17,5827.6875,1587.14583333333,9622.0625,332.8125,25.3125,1014.6875,-164.916666666667,60.3333333333333,-6653.95833333333,2013-02-17,"strasbourg_entzheim",0,NA,1.3,4.7,-2.8,"Weekend"
"49",2013,2,18,6550.64583333333,3155.79166666667,9649.1875,338.145833333333,62.5,1006.85416666667,-90.1458333333333,60.0833333333333,-7636.29166666667,2013-02-18,"strasbourg_entzheim",0,NA,2.4,7.9,-0.8,"Weekday"
"50",2013,2,19,6982.125,3304.85416666667,9543.8125,46.4583333333333,53.2291666666667,978.0625,-97.875,59.3541666666667,-6910.02083333333,2013-02-19,"strasbourg_entzheim",0,NA,0.9,5.9,-4,"Weekday"
"51",2013,2,20,7005.3125,3514.25,8317.70833333333,588.0625,35.2708333333333,1032.20833333333,-121.3125,59.25,-6425.08333333333,2013-02-20,"strasbourg_entzheim",0,NA,2,4.7,0.9,"Weekday"
"52",2013,2,21,7385.85416666667,3585.75,8333.91666666667,1080.6875,39.0416666666667,950.25,-150.270833333333,58.4375,-6516.58333333333,2013-02-21,"strasbourg_entzheim",0,NA,-0.4,1.5,-1.3,"Weekday"
"53",2013,2,22,7419.85416666667,3458.625,8393.70833333333,1125.02083333333,32.8958333333333,938.708333333333,-122.0625,59.5,-6470.79166666667,2013-02-22,"strasbourg_entzheim",0,NA,-3.1,-0.2,-4.9,"Weekday"
"54",2013,2,23,6939.04166666667,3272.95833333333,8311.75,618.458333333333,20.3333333333333,928.479166666667,-67.4166666666667,61.0416666666667,-6210.33333333333,2013-02-23,"strasbourg_entzheim",0,NA,-2.9,-0.8,-4.7,"Weekend"
"55",2013,2,24,6438.27083333333,3272.4375,8274.6875,254.958333333333,16.3541666666667,887.375,-146.375,60.5208333333333,-6185.8125,2013-02-24,"strasbourg_entzheim",0,NA,-1.8,-0.1,-3.4,"Weekend"
"56",2013,2,25,7012.08333333333,3827.70833333333,8275.54166666667,93.8333333333333,19.5625,834.104166666667,-127.770833333333,57.4583333333333,-5971.77083333333,2013-02-25,"strasbourg_entzheim",0,NA,-0.9,1.1,-2.5,"Weekday"
"57",2013,2,26,7198.33333333333,3707.52083333333,8273.625,412.666666666667,23.0416666666667,866.020833333333,-87.6458333333333,56.2291666666667,-6057.02083333333,2013-02-26,"strasbourg_entzheim",3,NA,-0.3,3.1,-4.1,"Weekday"
"58",2013,2,27,7037.83333333333,3560.77083333333,8750.60416666667,370.6875,10.1666666666667,893.541666666667,-109.333333333333,56.3958333333333,-6499.60416666667,2013-02-27,"strasbourg_entzheim",0,NA,2.6,3.6,1.1,"Weekday"
"59",2013,2,28,6995.6875,2690.3125,9582.66666666667,136.520833333333,11.0416666666667,899.145833333333,-124.479166666667,56.0625,-6259.875,2013-02-28,"strasbourg_entzheim",0,NA,2.3,3.8,1,"Weekday"
"60",2013,3,1,6978.52083333333,2832.5,9584.4375,338.5625,7.83333333333333,851.375,-149.416666666667,58.9166666666667,-6550.33333333333,2013-03-01,"strasbourg_entzheim",0,NA,2.5,3,2.1,"Weekday"
"61",2013,3,2,6280.0625,2659.45833333333,9228.10416666667,204.333333333333,20.5833333333333,768.979166666667,-66.9166666666667,59.5833333333333,-6598.375,2013-03-02,"strasbourg_entzheim",0,NA,1.5,2.9,1,"Weekend"
"62",2013,3,3,5839.39583333333,1894.0625,9450.29166666667,329.458333333333,69.75,758.479166666667,-85.9375,58.6666666666667,-6639.95833333333,2013-03-03,"strasbourg_entzheim",0,NA,0.7,7.5,-4.4,"Weekend"
"63",2013,3,4,6582.04166666667,2313.29166666667,9527.97916666667,772.333333333333,76.1041666666667,791.145833333333,-126.395833333333,55.7083333333333,-6832.6875,2013-03-04,"strasbourg_entzheim",0,NA,2.6,11.6,-2.9,"Weekday"
"64",2013,3,5,6583.52083333333,1949.0625,9391.66666666667,561.5,49.6875,807.9375,-140.0625,58.125,-6098.91666666667,2013-03-05,"strasbourg_entzheim",0,NA,3.6,11.7,-3.4,"Weekday"
"65",2013,3,6,6197.0625,1763.0625,9365.70833333333,165.541666666667,44.3958333333333,839.583333333333,-139.770833333333,59.3541666666667,-5905.47916666667,2013-03-06,"strasbourg_entzheim",0.6,NA,6.2,13.5,-0.4,"Weekday"
"66",2013,3,7,6034.77083333333,1731.39583333333,9395.45833333333,171.145833333333,28.0625,848.166666666667,-150.75,59.125,-6052.41666666667,2013-03-07,"strasbourg_entzheim",0,NA,9.8,15.6,5.4,"Weekday"
"67",2013,3,8,5930.79166666667,1382.8125,9432.77083333333,508.9375,17.2708333333333,993.895833333333,-128.520833333333,59.375,-6340.3125,2013-03-08,"strasbourg_entzheim",0.6,NA,8.8,12.4,3.2,"Weekday"
"68",2013,3,9,5138.875,672.833333333333,9337.27083333333,334.375,38.3958333333333,1045.9375,-225.604166666667,60.375,-6128.64583333333,2013-03-09,"strasbourg_entzheim",0,NA,11.3,16,6.9,"Weekend"
"69",2013,3,10,4956.97916666667,480.354166666667,8619.375,111,30.0833333333333,1049.47916666667,-186.979166666667,61.1041666666667,-5212.22916666667,2013-03-10,"strasbourg_entzheim",6.6,NA,7.8,13.3,3.7,"Weekend"
"70",2013,3,11,6294.41666666667,1985.14583333333,8776.4375,364.041666666667,13.4166666666667,1094.5,-130.458333333333,61.1875,-5873.89583333333,2013-03-11,"strasbourg_entzheim",2,NA,2.8,2.8,2,"Weekday"
"71",2013,3,12,6949.04166666667,3033.52083333333,9026.58333333333,504.291666666667,10,1073.29166666667,-175.770833333333,61.4791666666667,-6588.77083333333,2013-03-12,"strasbourg_entzheim",2,NA,0.6,1.7,-0.4,"Weekday"
"72",2013,3,13,7159.66666666667,3381.5625,9060.6875,206.8125,21.9166666666667,1099.83333333333,-141.5,60.5,-6534.72916666667,2013-03-13,"strasbourg_entzheim",0,NA,-1.9,-0.2,-2.6,"Weekday"
"73",2013,3,14,7250.79166666667,3284.375,9426.25,238.125,43.0208333333333,1018.875,-150.895833333333,62.0208333333333,-6675,2013-03-14,"strasbourg_entzheim",0,NA,-1.5,3.4,-6.3,"Weekday"
"74",2013,3,15,7080.4375,3344.79166666667,9542.58333333333,240.229166666667,78.375,992.916666666667,-103.625,62.25,-7080.85416666667,2013-03-15,"strasbourg_entzheim",0,NA,-0.2,4.8,-3.5,"Weekday"
"75",2013,3,16,6183.97916666667,2001.39583333333,8615.41666666667,1003.125,50.8125,938.625,-121.8125,64.2916666666667,-6372.97916666667,2013-03-16,"strasbourg_entzheim",0,NA,2.2,8.1,-5,"Weekend"
"76",2013,3,17,5653.375,2007.41666666667,8611.97916666667,704.854166666667,15.2708333333333,957.375,-201.104166666667,64.2916666666667,-6511.85416666667,2013-03-17,"strasbourg_entzheim",6.4,NA,4.5,5.9,3.1,"Weekend"
"77",2013,3,18,6413.66666666667,3215.72916666667,8653.04166666667,321.9375,44,950.75,-155.125,63.4583333333333,-6685.25,2013-03-18,"strasbourg_entzheim",3.8,NA,4.9,7.4,3.8,"Weekday"
"78",2013,3,19,6667.95833333333,3063.8125,8637.10416666667,638.791666666667,35.7708333333333,976.791666666667,-172.229166666667,63.9166666666667,-6581.5625,2013-03-19,"strasbourg_entzheim",0.2,NA,6.4,11.3,2.7,"Weekday"
"79",2013,3,20,6626.27083333333,2724.22916666667,8632.20833333333,693.354166666667,35.4375,988.666666666667,-194.0625,63.3125,-6322.29166666667,2013-03-20,"strasbourg_entzheim",0,NA,5.5,10.9,1.6,"Weekday"
"80",2013,3,21,6498.6875,2533.95833333333,8619.6875,131.729166666667,57.4375,980.8125,-165.625,63.4583333333333,-5727.75,2013-03-21,"strasbourg_entzheim",0,NA,5.7,9.3,2.7,"Weekday"
"81",2013,3,22,6262.04166666667,1529.6875,8621.16666666667,999.583333333333,77.0208333333333,943.458333333333,-184.854166666667,63.875,-5793.29166666667,2013-03-22,"strasbourg_entzheim",0,NA,5.7,12.9,-0.3,"Weekday"
"82",2013,3,23,5864.58333333333,1485.625,8516.4375,837.375,14.9166666666667,905.25,-206.5,64.375,-5758.60416666667,2013-03-23,"strasbourg_entzheim",0.4,NA,3,4.6,0.8,"Weekend"
"83",2013,3,24,5541.77083333333,1256.3125,8520.85416666667,816.666666666667,42.8125,886.6875,-241.645833333333,63.9791666666667,-5809.20833333333,2013-03-24,"strasbourg_entzheim",0,NA,3.7,7.2,1.8,"Weekend"
"84",2013,3,25,6587.47916666667,2739.47916666667,8615.45833333333,575.229166666667,43.2916666666667,856.9375,-76.6041666666667,62.7916666666667,-6234.89583333333,2013-03-25,"strasbourg_entzheim",0,NA,0.9,2.7,-0.7,"Weekday"
"85",2013,3,26,6897.41666666667,3204.85416666667,9342.52083333333,390.0625,40.3333333333333,815.458333333333,-125.9375,62.6875,-6837.5625,2013-03-26,"strasbourg_entzheim",0,NA,0.6,2.8,-1.2,"Weekday"
"86",2013,3,27,6906.54166666667,2761.29166666667,9337.4375,184.354166666667,26.4166666666667,808.770833333333,-111.479166666667,63.0416666666667,-6167.54166666667,2013-03-27,"strasbourg_entzheim",0,NA,0.7,3.8,-2.4,"Weekday"
"87",2013,3,28,6734.27083333333,3121.6875,8156.89583333333,76.875,35.2916666666667,835.125,-155.541666666667,64.2291666666667,-5404.72916666667,2013-03-28,"strasbourg_entzheim",0,NA,1.8,5.5,-2.5,"Weekday"
"88",2013,3,29,6282.72916666667,2974.54166666667,9481.02083333333,85.5208333333333,64.8958333333333,939.4375,-111.666666666667,60.6875,-7216.58333333333,2013-03-29,"strasbourg_entzheim",0.4,NA,3.4,9.5,-2.7,"Weekday"
"89",2013,3,30,5883.75,2166.14583333333,9413.83333333333,356.125,47.25,981.916666666667,-137.895833333333,60.625,-7008.77083333333,2013-03-30,"strasbourg_entzheim",0,NA,3.6,7.2,-0.1,"Weekend"
"90",2013,3,31,5499.33333333333,1237.58333333333,8949.33333333333,296.770833333333,51.4166666666667,1123.08333333333,-193.104166666667,58.2291666666667,-6028.85416666667,2013-03-31,"strasbourg_entzheim",0,NA,3.2,5.3,1.2,"Weekend"
"91",2013,4,1,5369.27083333333,630.229166666667,9037.4375,949.520833333333,90.9375,1008.0625,-179.5,40.1458333333333,-6212,2013-04-01,"strasbourg_entzheim",0,NA,3.6,9.7,-1.5,"Weekday"
"92",2013,4,2,6381.58333333333,2037.375,9326.35416666667,784.666666666667,90.0416666666667,1059.16666666667,-86.8125,32.1041666666667,-6866,2013-04-02,"strasbourg_entzheim",0,NA,3.4,8.5,-1.8,"Weekday"
"93",2013,4,3,6590.52083333333,2700.47916666667,9346.54166666667,529.083333333333,51.7708333333333,967,-152.625,32.4791666666667,-6888.75,2013-04-03,"strasbourg_entzheim",0,NA,5.3,8.6,2,"Weekday"
"94",2013,4,4,6472.20833333333,2708.875,9317.20833333333,927.895833333333,75.9583333333333,969.5,-151.083333333333,34.7291666666667,-7415.85416666667,2013-04-04,"strasbourg_entzheim",0,NA,6.2,13.3,-0.5,"Weekday"
"95",2013,4,5,6353.60416666667,2737.70833333333,9386.77083333333,621.708333333333,67.1666666666667,977.104166666667,-156.4375,35,-7320.375,2013-04-05,"strasbourg_entzheim",0,NA,4.5,9.7,0.6,"Weekday"
"96",2013,4,6,5767.77083333333,2546.22916666667,9322.64583333333,384.916666666667,28.625,874.75,-119.25,35.3541666666667,-7310.75,2013-04-06,"strasbourg_entzheim",0,NA,5.1,7.4,3.3,"Weekend"
"97",2013,4,7,5242.47916666667,2277.6875,9241.79166666667,278.208333333333,68.2083333333333,781.333333333333,-195.041666666667,36.2291666666667,-7250.95833333333,2013-04-07,"strasbourg_entzheim",0,NA,6.1,11.2,2.8,"Weekend"
"98",2013,4,8,6177.8125,2843.89583333333,9392.79166666667,241.541666666667,36.3125,853.791666666667,-42.7083333333333,37.3333333333333,-7189.875,2013-04-08,"strasbourg_entzheim",0,NA,5.6,10.6,-0.5,"Weekday"
"99",2013,4,9,6374.9375,2770.33333333333,9334.60416666667,844.9375,34.3541666666667,873.541666666667,-135.6875,39.5625,-7391.375,2013-04-09,"strasbourg_entzheim",5.2,NA,7.8,12.5,3.6,"Weekday"
"100",2013,4,10,6202.33333333333,2940.6875,9174.375,1074.64583333333,48.9583333333333,987.645833333333,-159.729166666667,38.6875,-7907.79166666667,2013-04-10,"strasbourg_entzheim",2.6,NA,10.1,14.3,7,"Weekday"
"101",2013,4,11,6027.5,2702.6875,9217.58333333333,970.791666666667,23.3958333333333,1053.1875,-154.791666666667,38.6875,-7828.875,2013-04-11,"strasbourg_entzheim",9.9,NA,12.6,16.3,8.5,"Weekday"
"102",2013,4,12,5779.91666666667,1642.08333333333,9168.33333333333,1311,53.0208333333333,1270.02083333333,-172.958333333333,40.75,-7537.4375,2013-04-12,"strasbourg_entzheim",0.6,NA,11.8,18.2,9.2,"Weekday"
"103",2013,4,13,4996.33333333333,301.666666666667,8232.79166666667,602.5625,64.9791666666667,1329.20833333333,-234.958333333333,41.8333333333333,-5346.77083333333,2013-04-13,"strasbourg_entzheim",0,NA,12.1,18.3,6.1,"Weekend"
"104",2013,4,14,4212.60416666667,102.645833333333,6799.875,458.895833333333,94.2916666666667,1217.625,-157.166666666667,38.4583333333333,-4347.20833333333,2013-04-14,"strasbourg_entzheim",0,NA,17.1,25.2,10.4,"Weekend"
"105",2013,4,15,4920.83333333333,1319.08333333333,7819.5,304.3125,73.7291666666667,1228.375,-120.479166666667,37.4166666666667,-5746,2013-04-15,"strasbourg_entzheim",0.2,NA,17.8,27.2,7.6,"Weekday"
"106",2013,4,16,5074.35416666667,1700.45833333333,8367.33333333333,169.5625,69.1458333333333,1211.33333333333,-140.458333333333,38.3125,-6345.95833333333,2013-04-16,"strasbourg_entzheim",0,NA,18.3,23.5,12.8,"Weekday"
"107",2013,4,17,5052.77083333333,403.895833333333,8751.8125,179.958333333333,89.2916666666667,1214.45833333333,-174.604166666667,38.2708333333333,-5455,2013-04-17,"strasbourg_entzheim",0,NA,19.1,26.2,13.1,"Weekday"
"108",2013,4,18,5075.95833333333,122.0625,8750.08333333333,853.479166666667,60.3125,1230.64583333333,-159.9375,40.0625,-5825.52083333333,2013-04-18,"strasbourg_entzheim",0,NA,17.5,25.1,12.3,"Weekday"
"109",2013,4,19,5104.16666666667,295.5,9202.08333333333,330.125,56.4375,1305.35416666667,-165.4375,44.1041666666667,-5968.8125,2013-04-19,"strasbourg_entzheim",0,NA,11.8,14.8,9.5,"Weekday"
"110",2013,4,20,4733.91666666667,100.208333333333,9443.85416666667,941.875,32.5625,1273.875,-123.0625,50.6875,-6990.75,2013-04-20,"strasbourg_entzheim",2,NA,9.1,9.7,8.4,"Weekend"
"111",2013,4,21,4362.16666666667,99.7916666666667,9040.125,159.5625,27.125,1232.1875,-112.145833333333,51,-6140.04166666667,2013-04-21,"strasbourg_entzheim",0,NA,10.5,13.5,8.4,"Weekend"
"112",2013,4,22,5149.25,869.8125,10082.8958333333,72.8333333333333,75.8333333333333,1299.35416666667,-101.708333333333,47.4791666666667,-7201.95833333333,2013-04-22,"strasbourg_entzheim",0,NA,12.1,17.1,9.3,"Weekday"
"113",2013,4,23,5338.10416666667,865.4375,10032.75,89.8125,85.2916666666667,1281.47916666667,-138.75,43.2916666666667,-6925.79166666667,2013-04-23,"strasbourg_entzheim",0,NA,13.4,21,5.9,"Weekday"
"114",2013,4,24,5193.16666666667,554.4375,9900.52083333333,24.875,86.1666666666667,1261.5,-139.875,42.2083333333333,-6541.33333333333,2013-04-24,"strasbourg_entzheim",0,NA,15.5,24.3,5.8,"Weekday"
"115",2013,4,25,5021.5625,307.6875,9831,22.625,85.5833333333333,1297.89583333333,-150.270833333333,41.0833333333333,-6418.58333333333,2013-04-25,"strasbourg_entzheim",0,NA,17.7,27,7.8,"Weekday"
"116",2013,4,26,5088.89583333333,95.6458333333333,9831.83333333333,515.5625,19.6666666666667,1247.375,-93.2083333333333,44.9791666666667,-6577.54166666667,2013-04-26,"strasbourg_entzheim",21.4,NA,14.4,19.6,9.8,"Weekday"
"117",2013,4,27,4708.10416666667,97.2708333333333,9889.10416666667,508.25,21.8541666666667,1364.64583333333,-168.041666666667,50.3958333333333,-7060.125,2013-04-27,"strasbourg_entzheim",15.7,NA,8,8.4,6.3,"Weekend"
"118",2013,4,28,4505.27083333333,147.5,9879.625,142.875,27.4583333333333,1328.625,-226.1875,50.7083333333333,-6850.125,2013-04-28,"strasbourg_entzheim",0,NA,8.4,11.1,5.8,"Weekend"
